Year,Month,CPC,HS Code,HS Description,Destination,Quantity,Unit,Gross Wt. (Kg),Net.Wt. (Kg),FOB Value (ETB),FOB Value (USD),Total tax (ETB),Total tax (USD)
2014,03,1000 100,12051000,"RAPE OR COLZA SEEDS,...LOW ERUCIC ACID RAPE OR COLZA SEEDS",China,,,"729,456.00","728,000.00","4,671,298.63","231,899.89",0.00,0.00
2014,03,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",China,,,"81,168.40","81,000.00","4,661,769.36","231,426.82",0.00,0.00
2014,03,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Germany,"3,680,975",UN,"13,611.00","10,208.00","4,619,341.66","229,320.56",0.00,0.00
2014,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Somalia,,,"376,500.00","375,000.00","4,581,612.41","227,447.55",0.00,0.00
2014,03,1000 100,25232100,White portland cement,Kenya,,,"2,600,130.00","2,600,000.00","4,548,776.12","225,817.44",0.00,0.00
2014,03,1000 100,07135000,"Dried broad beans and horse beans, shelled",Yemen,,,"487,956.00","478,000.00","4,544,687.77","225,614.48",0.00,0.00
2014,03,1000 100,19059020,---Fresh Injera,United Arab Emirates,,,"154,282.00","146,678.00","4,439,470.83","220,391.13",0.00,0.00
2014,03,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Jordan,,,"72,960.00","72,000.00","4,347,075.78","215,804.31",0.00,0.00
2014,03,1000 505,52051200,"UNCOMBED SINGLE COTTON YARN, WITH >=85% COTTON, NPRS, >14MN BUT <=43MN",Turkey,,,"102,047.35","99,312.15","4,333,983.35","215,154.36",0.00,0.00
2014,03,1000 100,06021000,UNROOTED CUTTINGS AND SLIPS,Netherlands,"5,245,957",UN,"25,805.00","22,864.00","4,190,122.60","208,012.60",0.00,0.00
2014,03,1000 100,19059020,---Fresh Injera,United States,,,"103,484.00","92,412.80","4,087,113.17","202,898.84",0.00,0.00
2014,03,3052 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Indonesia,,,"3,846.50","3,740.00","4,058,816.78","201,494.11",0.00,0.00
2014,03,1000 101,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Finland,,,"57,600.00","57,600.00","4,004,172.64","198,781.38",0.00,0.00
2014,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",China,,,"236,472.00","236,000.00","3,980,359.87","197,599.23",0.00,0.00
2014,03,1000 101,07133300,"Dried kidney beans, incl. white pea beans, shelled",Russian Federation,,,"161,354.20","161,000.00","3,909,059.87","194,059.65",0.00,0.00
2014,03,1000 100,01022910,---OX,United Arab Emirates,335,UN,"117,250.00","117,250.00","3,908,013.42","194,007.70",0.00,0.00
2014,03,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,India,,,"8,689.20","8,353.70","3,810,174.62","189,150.63",0.00,0.00
2014,03,1000 100,23064100,OIL-CAKE AND OTHER SOLID RESIDUES OF RAPE OR COLZA SEEDS OF LOW ERUCIC .,China,,,"593,183.20","592,000.00","3,794,981.61","188,396.39",0.00,0.00
2014,03,3052 505,64029900,"FOOTWEAR, NES, NOT COVERING THE ANKLE, OF RUBBER OR PLASTICS",United States,"26,697",2UN,"20,626.00","15,775.00","3,715,391.69","184,445.27",0.00,0.00
2014,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Greece,,,"58,352.00","57,600.00","3,633,670.82","180,388.35",0.00,0.00
2014,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Egypt,,,"187,374.00","187,000.00","3,609,686.02","179,197.66",0.00,0.00
2014,03,1000 100,12074090,--OTHER,Lebanon,,,"76,152.00","76,000.00","3,520,776.11","174,783.86",0.00,0.00
2014,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",United Republic of Tanzania,,,"311,321.40","310,700.00","3,503,979.52","173,950.01",0.00,0.00
2014,03,1000 100,09092100,--NEITHER CRUSHED NOR GROUND,Indonesia,,,"150,660.00","150,000.00","3,491,858.41","173,348.28",0.00,0.00
2014,03,1000 100,12072900,-OTHER,Turkey,,,"76,152.00","76,000.00","3,480,211.76","172,770.10",0.00,0.00
2014,03,1000 100,64032000,"SANDLES, WITH LEATHER SOLES AND STRAPS (OVER INSTEP, AROUND BIG TOE)",United States,"16,404",2UN,"27,494.00","9,198.00","3,448,831.85","171,212.29",0.00,0.00
2014,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Yemen,,,"54,290.00","53,000.00","3,440,412.59","170,794.33",0.00,0.00
2014,03,1000 101,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",Viet Nam,,,"56,448.00","56,000.00","3,321,086.44","164,870.55",0.00,0.00
2014,03,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",Tunisia,,,"32,304.00","32,000.00","3,307,123.48","164,177.38",0.00,0.00
2014,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED","Taiwan, Province of China",,,"36,450.00","36,000.00","3,254,839.77","161,581.83",0.00,0.00
2014,03,1000 100,07031000,"Onions and shallots, fresh or chilled",Djibouti,,,"805,838.00","776,860.00","3,214,283.01","159,568.45",0.00,0.00
2014,03,1071 100,07020000,Tomatoes fresh or chilled,Somalia,,,"532,278.00","444,554.00","3,086,181.86","153,209.05",0.00,0.00
2014,03,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Romania,,,"1,442.50","1,405.50","2,995,773.73","148,720.87",0.00,0.00
2014,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",China,,,"37,672.50","37,200.00","2,967,607.16","147,322.58",0.00,0.00
2014,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Latvia,,,"36,450.00","36,000.00","2,938,263.71","145,865.87",0.00,0.00
2014,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled","Taiwan, Province of China",,,"192,384.00","192,000.00","2,915,018.48","144,711.89",0.00,0.00
2014,03,3052 505,64039900,"FOOTWEAR WITH RUBBER... SOLES, LEATHER UPPERS, NOT COVERING THE ANKLE",United States,"17,995",2UN,"13,245.00","10,003.00","2,860,654.79","142,013.09",0.00,0.00
2014,03,1000 100,07020000,Tomatoes fresh or chilled,Djibouti,,,"814,755.00","681,174.00","2,844,869.18","141,229.43",0.00,0.00
2014,03,1000 100,07139000,"Dried leguminous vegetables, shelled, nes",Sudan,,,"383,550.00","382,000.00","2,842,924.36","141,132.88",0.00,0.00
2014,03,1000 100,25232900,Portland cement (excl. white),Djibouti,,,"1,407,000.00","1,400,000.00","2,840,060.48","140,990.71",0.00,0.00
2014,03,1000 100,07129090,---Other vegetables,Israel,,,"4,862.00","4,133.25","2,811,900.17","139,592.73",0.00,0.00
2014,03,1000 100,09024000,"BLACK TEA FERMENTED/PARTLY FERMENTED,FLAVOURED OR NOT,IN PACKINGS OF >=3KG",Pakistan,,,"89,128.00","88,150.00","2,804,940.71","139,247.24",0.00,0.00
2014,03,1000 101,07133300,"Dried kidney beans, incl. white pea beans, shelled",Turkey,,,"115,253.00","115,000.00","2,800,997.50","139,051.49",0.00,0.00
2014,03,1000 101,07133300,"Dried kidney beans, incl. white pea beans, shelled",Egypt,,,"115,253.00","115,000.00","2,800,997.50","139,051.49",0.00,0.00
2014,03,1071 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Netherlands,,,"115,230.00","115,000.00","2,789,253.12","138,468.45",0.00,0.00
2014,03,1071 100,06031100,--Roses,Germany,,,"43,945.35","35,891.92","2,773,734.88","137,698.07",0.00,0.00
2014,03,1000 100,41131000,LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..,Hong Kong,,,"6,611.28","6,365.72","2,741,776.90","136,111.56",0.00,0.00
2014,03,1000 100,07133900,"Dried beans, shelled, nes",Indonesia,,,"240,480.00","240,000.00","2,735,722.08","135,810.98",0.00,0.00
2014,03,1000 100,09093100,--NEITHER CRUSHED NOR GROUND,Saudi Arabia,,,"90,135.00","90,000.00","2,726,079.22","135,332.28",0.00,0.00
2014,03,1071 100,01061300,--CAMELS & OTHER CAMELIDS (CAMELIDAE),Somalia,204,UN,"70,000.00","70,000.00","2,724,044.24","135,231.25",0.00,0.00
2014,03,1000 100,12019000,-OTHER,Thailand,,,"264,499.00","263,971.00","2,720,347.59","135,047.74",0.00,0.00
2014,03,1000 505,41131000,LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..,Pakistan,,,"5,193.40","5,086.40","2,696,713.66","133,874.46",0.00,0.00
2014,03,1071 100,44072900,--OTHER TROPICAL WOOD SPEC'D IN SUBHDG.NOTE 2 TO CH44,Sudan,"3,358",M3,"1,175,300.00","1,175,300.00","2,693,675.69","133,723.65",0.00,0.00
2014,03,1000 100,61099000,"T-SHIRTS, SINGLETS, ETC, OF OTHER TEXTILES, NES, KNITTED OR CROCHETED",United Kingdom,"85,890",UN,"15,332.00","14,438.00","2,675,709.24","132,831.73",0.00,0.00
2014,03,1000 100,07139000,"Dried leguminous vegetables, shelled, nes",Egypt,,,"480,960.00","480,000.00","2,661,368.76","132,119.82",0.00,0.00
2014,03,1000 100,09101100,--NEITHER CRUSHED NOR GROUND,Yemen,,,"62,125.00","62,000.00","2,653,024.98","131,705.60",0.00,0.00
2014,03,3052 505,61091000,"T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED",Germany,"79,960",UN,"12,042.25","10,689.75","2,645,193.78","131,316.83",0.00,0.00
2014,03,1000 100,12074090,--OTHER,Kuwait,,,"57,114.00","57,000.00","2,599,098.82","129,028.52",0.00,0.00
2014,03,1071 100,07132000,"Dried chickpeas, shelled",Jordan,,,"240,480.00","240,000.00","2,595,428.64","128,846.32",0.00,0.00
2014,03,1000 100,12074010,---STERALIZED,United States,,,"38,076.00","38,000.00","2,477,843.58","123,008.97",0.00,0.00
2014,03,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Canada,"1,560,700",UN,"5,488.00","4,125.00","2,476,103.63","122,922.60",0.00,0.00
2014,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Israel,,,"38,912.00","38,400.00","2,469,590.77","122,599.28",0.00,0.00
2014,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Czech Republic,,,"118,158.40","118,000.00","2,437,045.77","120,983.63",0.00,0.00
2014,03,1000 101,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",United States,,,"32,800.00","32,000.00","2,424,102.72","120,341.09",0.00,0.00
2014,03,1000 101,52051100,"Uncombed single cotton yarn, with >=85% cotton, nprs, <=14mn",China,,,"57,157.20","55,735.20","2,419,045.98","120,090.05",0.00,0.00
2014,03,1071 100,08039000,-OTHER,Somalia,,,"516,740.00","515,712.00","2,418,051.76","120,040.70",0.00,0.00
2014,03,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Russian Federation,,,"38,880.00","38,400.00","2,391,849.80","118,739.94",0.00,0.00
2014,03,1000 101,63041900,Bedspreads (excl. knitted or crocheted),Italy,"54,040",M2,"23,613.00","23,030.00","2,386,971.99","118,497.79",0.00,0.00
2014,03,1000 100,41132000,LEATHER OF SWINE PREPARED AFTER TANNING OR CRUSTING ...,Italy,,,"2,478.00","2,366.00","2,360,025.25","117,160.05",0.00,0.00
2014,03,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Germany,,,"3,112.00","3,003.00","2,294,648.08","113,914.50",0.00,0.00
2014,03,1000 100,41131000,LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..,China,,,"6,596.00","6,531.00","2,280,813.16","113,227.68",0.00,0.00
2014,03,1000 100,12074010,---STERALIZED,Canada,,,"38,326.00","38,000.00","2,280,547.80","113,214.51",0.00,0.00
2014,03,1000 100,12011000,-SEED,Indonesia,,,"210,420.00","210,000.00","2,263,855.54","112,385.85",0.00,0.00
2014,03,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,France,"993,200",UN,"10,616.00","7,962.00","2,218,664.90","110,142.42",0.00,0.00
2014,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Hungary,,,"118,236.00","118,000.00","2,214,037.42","109,912.70",0.00,0.00
2014,03,1000 100,12101000,"Hop cones (excl. ground, powdered or pellets), fresh or dried",Sudan,,,"74,580.80","74,480.00","2,173,099.71","107,880.40",0.00,0.00
2014,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Swaziland,,,"96,192.00","96,000.00","2,131,101.50","105,795.46",0.00,0.00
2014,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",New Zealand,,,"18,225.00","18,000.00","2,119,685.53","105,228.73",0.00,0.00
2014,03,1000 101,30023000,-Vaccines for veterinary medicine,South Sudan,"1,425,000",LTR,"1,794.00","1,784.00","2,116,508.55","105,071.02",0.00,0.00
2014,03,1071 100,06031900,--Other cut flowers,Japan,,,"31,840.00","28,020.08","2,104,897.69","104,494.61",0.00,0.00
2014,03,1000 100,61044200,"DRESSES OF COTTON, KNITTED OR CROCHETED",Sudan,17,UN,"2,152.50","2,152.50","2,092,834.70","103,895.76",0.00,0.00
2014,03,1000 100,07133900,"Dried beans, shelled, nes",China,,,"120,240.00","120,000.00","2,057,637.12","102,148.43",0.00,0.00
2014,03,1000 100,25231000,Cement clinkers,Djibouti,,,"1,240,000.00","1,240,000.00","2,052,489.56","101,892.89",0.00,0.00
2014,03,1000 100,61059000,"MEN'S OR BOYS' SHIRTS OF OTHER TEXTILES, NES, KNITTED OR CROCHETED",Germany,"19,670",UN,"5,537.00","5,121.00","2,033,434.54","100,946.93",0.00,0.00
2014,03,1000 100,01022910,---OX,Djibouti,175,UN,"56,000.00","56,000.00","2,014,302.70","99,997.16",0.00,0.00
2014,03,1000 505,41131000,LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..,Hong Kong,,,"9,751.00","9,372.00","1,985,389.20","98,561.79",0.00,0.00
2014,03,1071 100,01022910,---OX,Djibouti,166,UN,"53,610.00","53,610.00","1,938,323.94","96,225.30",0.00,0.00
2014,03,3052 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,"Taiwan, Province of China",,,"3,000.00","2,900.00","1,933,752.80","95,998.37",0.00,0.00
2014,03,1000 100,12119000,"Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes",Germany,,,"26,536.20","15,761.00","1,930,167.60","95,820.39",0.00,0.00
2014,03,1000 100,07133900,"Dried beans, shelled, nes",Turkey,,,"240,960.00","240,000.00","1,922,966.10","95,462.88",0.00,0.00
2014,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Viet Nam,,,"38,912.00","38,400.00","1,911,456.81","94,891.52",0.00,0.00
2014,03,1000 100,01022910,---OX,Oman,150,UN,"54,000.00","54,000.00","1,897,138.75","94,180.72",0.00,0.00
2014,03,1000 100,07135000,"Dried broad beans and horse beans, shelled",Djibouti,,,"130,675.00","128,932.00","1,895,689.27","94,108.76",0.00,0.00
2014,03,1000 100,09041200,"Pepper, crushed or ground",South Africa,,,"32,579.00","30,990.00","1,882,907.99","93,474.25",0.00,0.00
2014,03,1000 100,06031100,--Roses,Saudi Arabia,,,"28,013.81","24,882.56","1,872,871.66","92,976.02",0.00,0.00
2014,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Mexico,,,"18,240.00","18,000.00","1,849,907.37","91,835.99",0.00,0.00
2014,03,3052 505,41079900,OTHER LEATHER FURTHER PREPARED INC.PARCHEMENT...NES,Hong Kong,,,"1,960.00","1,887.00","1,846,357.57","91,659.76",0.00,0.00
2014,03,1000 100,09101100,--NEITHER CRUSHED NOR GROUND,Somalia,,,"70,180.00","69,980.00","1,827,392.10","90,718.25",0.00,0.00
2014,03,1000 100,23064900,"OIL-CAKE AND OTHER SOLID RESIDUES OF RAPE OR COLZA SEEDS ,NES",Viet Nam,,,"280,560.00","280,000.00","1,800,432.48","89,379.88",0.00,0.00
2014,03,1000 100,04090000,Natural honey,Sudan,,,"31,256.50","30,070.00","1,798,985.23","89,308.03",0.00,0.00
2014,03,1000 100,68041000,"Millstones and grindstones for milling, grinding or pulping",Denmark,625,2UN,"85,627.00","82,417.00","1,775,922.89","88,163.13",0.00,0.00
2014,03,1071 100,20089900,"Other fruit, etc, prepared or preserved, nes",United Arab Emirates,,,"3,434.50","1,772.39","1,735,650.55","86,163.87",0.00,0.00
2014,03,1071 100,07051100,"Cabbage lettuce, fresh or chilled",Somalia,,,"443,100.00","436,272.00","1,706,692.68","84,726.30",0.00,0.00
2014,03,1000 100,07139000,"Dried leguminous vegetables, shelled, nes",Jordan,,,"228,456.00","228,000.00","1,706,132.25","84,698.48",0.00,0.00
2014,03,1000 100,07133200,"Dried adzuki beans, shelled",India,,,"120,240.00","120,000.00","1,689,879.30","83,891.62",0.00,0.00
2014,03,3052 505,61071900,"MEN'S OR BOYS' UNDERPANTS ETC. OF OTHER TEXTILES NES, KNITTED OR CROCHETED",United States,"79,168",UN,"33,893.87","31,101.44","1,680,582.75","83,430.11",0.00,0.00
2014,03,1000 101,07133300,"Dried kidney beans, incl. white pea beans, shelled",Latvia,,,"69,151.80","69,000.00","1,675,311.37","83,168.42",0.00,0.00
2014,03,1071 100,25231000,Cement clinkers,Djibouti,,,"1,000,000.00","1,000,000.00","1,654,145.90","82,117.69",0.00,0.00
2014,03,1000 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,India,,,"12,600.00","12,240.00","1,648,470.91","81,835.96",0.00,0.00
2014,03,1000 100,07133900,"Dried beans, shelled, nes",Viet Nam,,,"154,308.00","154,000.00","1,642,656.52","81,547.32",0.00,0.00
2014,03,1000 100,12079990,--OTHER,Yemen,,,"30,000.00","30,000.00","1,633,321.20","81,083.88",0.00,0.00
2014,03,1000 100,05100090,"--- OTHER AMBERGIS , CASTOREN ,CIVET AND MUSK;CANTHARIDES;BILE ...GLANDS","Korea, Republic of",,,152.00,100.00,"1,632,971.20","81,066.50",0.00,0.00
2014,03,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",Jordan,,,"16,076.00","16,000.00","1,616,068.48","80,227.39",0.00,0.00
2014,03,3052 505,61101100,"JERSEYS,PULLOVERS;OF WOOL",Germany,"25,376",UN,"5,100.00","4,590.00","1,550,617.63","76,978.18",0.00,0.00
2014,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Spain,,,"96,201.60","96,000.00","1,549,149.33","76,905.29",0.00,0.00
2014,03,1000 100,40170000,Hard rubber (eg. ebonite) in all forms; articles of hard rubber,Sudan,,,"150,100.00","150,100.00","1,545,323.56","76,715.36",0.00,0.00
2014,03,1000 100,02042100,Fresh or chilled sheep carcasses and half carcasses (excl. lamb),United Arab Emirates,,,"16,506.00","16,200.00","1,541,256.28","76,513.45",0.00,0.00
2014,03,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Viet Nam,,,"1,936.00","1,872.00","1,506,115.92","74,768.95",0.00,0.00
2014,03,3052 505,64051000,"FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS",Kenya,"11,592",2UN,"5,730.25","5,558.00","1,498,358.43","74,383.85",0.00,0.00
2014,03,1000 100,07132000,"Dried chickpeas, shelled",Sudan,,,"125,605.00","125,000.00","1,488,545.16","73,896.68",0.00,0.00
2014,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Denmark,,,"19,440.00","19,200.00","1,484,590.44","73,700.35",0.00,0.00
2014,03,1000 100,61178000,"Other clothing accessories, knitted or crocheted, nes",Sudan,27,UN,"3,811.00","3,811.00","1,481,726.07","73,558.16",0.00,0.00
2014,03,1071 100,06031900,--Other cut flowers,Germany,,,"21,725.12","19,118.09","1,457,205.88","72,340.89",0.00,0.00
2014,03,1000 101,52095900,"Printed woven cotton fabrics, with >=85% cotton, >200g/m2",Italy,"85,000",M,"22,626.00","22,294.00","1,455,952.08","72,278.64",0.00,0.00
2014,03,1000 100,39159000,"Waste, parings and scrap, of other plastics, nes",China,,,"196,800.00","195,100.00","1,455,948.10","72,278.45",0.00,0.00
2014,03,1071 100,01022910,---OX,Oman,115,UN,"41,400.00","41,400.00","1,452,466.92","72,105.63",0.00,0.00
2014,03,1000 100,52029900,"Cotton waste, nes",Turkey,,,"76,034.84","75,612.29","1,450,388.12","72,002.43",0.00,0.00
2014,03,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Philippines,,,"1,893.00","1,825.00","1,444,937.86","71,731.86",0.00,0.00
2014,03,1000 100,01022910,---OX,Somalia,133,UN,"46,550.00","46,550.00","1,425,342.38","70,759.07",0.00,0.00
2014,03,1071 100,06031100,--Roses,South Africa,,,"21,559.00","18,971.92","1,424,315.27","70,708.08",0.00,0.00
2014,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Serbia and Montenegro,,,"92,184.00","92,000.00","1,422,898.47","70,637.74",0.00,0.00
2014,03,1000 100,04090000,Natural honey,Italy,,,"22,248.00","20,880.00","1,419,498.61","70,468.96",0.00,0.00
2014,03,1000 100,64061000,UPPERS AND PARTS THEREOF (EXCL. STIFFENERS),Sudan,"6,446",2UN,"3,808.20","3,697.65","1,403,293.14","69,664.47",0.00,0.00
2014,03,1000 100,41131000,LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..,Italy,,,"2,376.00","2,282.00","1,401,053.67","69,553.29",0.00,0.00
2014,03,1000 100,04090000,Natural honey,Norway,,,"22,248.00","20,880.00","1,383,293.31","68,671.60",0.00,0.00
2014,03,1000 100,12119000,"Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes",United Kingdom,,,"20,869.20","12,456.00","1,340,659.63","66,555.12",0.00,0.00
2014,03,1000 100,68022100,"Marble, travertine, alabaster, cut/sawn, with flat/even surface",India,17,M2,"187,000.00","187,000.00","1,330,352.03","66,043.41",0.00,0.00
2014,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Russian Federation,,,"19,440.00","19,200.00","1,323,711.59","65,713.75",0.00,0.00
2014,03,1000 100,02069000,"Frozen edible offal of sheep, goats, horses...",Egypt,,,"54,613.00","52,768.00","1,315,634.10","65,312.76",0.00,0.00
2014,03,1071 100,01042000,LIVE GOATS,Somalia,"1,027",UN,"63,845.00","35,945.00","1,297,369.80","64,406.05",0.00,0.00
2014,03,1000 100,02069000,"Frozen edible offal of sheep, goats, horses...",Hong Kong,,,"25,483.80","24,357.00","1,287,368.01","63,909.53",0.00,0.00
2014,03,1000 100,44072900,--OTHER TROPICAL WOOD SPEC'D IN SUBHDG.NOTE 2 TO CH44,Sudan,"2,629",M3,"539,800.00","539,800.00","1,281,079.67","63,597.35",0.00,0.00
2014,03,1000 101,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",United States,,,"19,440.00","19,200.00","1,275,719.13","63,331.24",0.00,0.00
2014,03,3052 505,64059000,"FOOTWEAR, NES",Kenya,"11,616",2UN,"5,600.00","5,468.00","1,263,872.69","62,743.14",0.00,0.00
2014,03,1000 100,33059000,"Preparations for use on the hair, nes",Sudan,"133,440",LTR,"27,960.00","21,860.00","1,239,123.20","61,514.49",0.00,0.00
2014,03,3052 505,41139000,OTHER LEATHER PREPARED AFTER TANNING OR CRUSTING...NES,China,,,"4,000.00","3,900.00","1,234,290.18","61,274.56",0.00,0.00
2014,03,3052 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Hong Kong,,,"2,590.00","2,536.00","1,232,861.64","61,203.64",0.00,0.00
2014,03,1000 100,12079990,--OTHER,Israel,,,"21,296.99","21,296.00","1,232,388.18","61,180.14",0.00,0.00
2014,03,1000 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Hungary,,,"1,363.00","1,305.00","1,218,192.08","60,475.39",0.00,0.00
2014,03,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",Greece,,,"16,032.00","16,000.00","1,217,213.18","60,426.79",0.00,0.00
2014,03,1000 100,09101100,--NEITHER CRUSHED NOR GROUND,Kenya,,,"58,090.00","58,000.00","1,210,019.36","60,069.67",0.00,0.00
2014,03,1000 100,07129090,---Other vegetables,Hong Kong,,,"2,079.00","1,767.15","1,201,837.30","59,663.48",0.00,0.00
2014,03,1000 505,05040000,"FRESH,FROZEN,SALTED,DRIED..,GUTS/BLADDERS/STOMACHS OF ANIMALS (EXCL.FISH)",Viet Nam,,,"29,000.00","28,500.00","1,197,289.19","59,437.70",0.00,0.00
2014,03,1000 100,10079000,-OTHER,Saudi Arabia,,,"205,000.00","204,590.00","1,197,072.90","59,426.96",0.00,0.00
2014,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Albania,,,"48,096.00","48,000.00","1,173,523.68","58,257.89",0.00,0.00
2014,03,1000 100,01022910,---OX,Sudan,120,UN,"38,400.00","38,400.00","1,168,700.00","58,018.43",0.00,0.00
2014,03,1000 100,63023900,"Bad linen of other textiles (excl. printed, knitted or crocheted)",Italy,"52,240",UN,"9,493.00","9,277.00","1,166,910.21","57,929.58",0.00,0.00
2014,03,1000 100,07133900,"Dried beans, shelled, nes",Egypt,,,"115,230.00","115,000.00","1,165,214.96","57,845.42",0.00,0.00
2014,03,1000 100,04070090,---Other birds egg's,Djibouti,,,"29,253.00","25,074.00","1,163,648.28","57,767.64",0.00,0.00
2014,03,1071 100,07061000,"Carrots and turnips, fresh or chilled",Somalia,,,"301,336.00","297,835.00","1,158,308.58","57,502.56",0.00,0.00
2014,03,1000 100,02069000,"Frozen edible offal of sheep, goats, horses...",Saudi Arabia,,,"19,903.00","19,254.20","1,151,311.46","57,155.20",0.00,0.00
2014,03,1000 100,41071900,OTHER LEATHER FURTHER PREPARED WHOLE HIDES AND SKINS :NES,Italy,,,"7,534.00","7,385.00","1,138,038.51","56,496.28",0.00,0.00
2014,03,1000 100,19059020,---Fresh Injera,Sweden,,,"35,215.00","33,036.00","1,132,446.71","56,218.69",0.00,0.00
2014,03,3052 505,62034200,"MEN'S OR BOYS' TROUSERS, BREECHES, ETC, OF COTTON",United States,"67,620",UN,"26,788.76","23,517.62","1,118,851.97","55,543.79",0.00,0.00
2014,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Indonesia,,,"72,144.00","72,000.00","1,117,191.70","55,461.37",0.00,0.00
2014,03,1000 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,"Korea, Republic of",,,"2,548.00","2,442.00","1,117,146.03","55,459.11",0.00,0.00
2014,03,1000 100,12119000,"Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes",Netherlands,,,"14,979.20","9,075.00","1,097,654.72","54,491.49",0.00,0.00
